condition_group_id	condition_id	date_created	date_modified
779	2156	2018-02-10 05:15:39	2018-02-10 05:15:39
779	2157	2018-02-10 05:15:39	2018-02-10 05:15:39
779	2158	2018-02-10 05:15:39	2018-02-10 05:15:39
779	2159	2018-02-10 05:15:39	2018-02-10 05:15:39
782	2160	2018-02-10 05:15:39	2018-02-10 05:15:39
782	2161	2018-02-10 05:15:39	2018-02-10 05:15:39
782	2162	2018-02-10 05:15:39	2018-02-10 05:15:39
782	2163	2018-02-10 05:15:39	2018-02-10 05:15:39
783	2164	2018-02-10 05:15:39	2018-02-10 05:15:39
783	2165	2018-02-10 05:15:39	2018-02-10 05:15:39
783	2166	2018-02-10 05:15:39	2018-02-10 05:15:39
783	2167	2018-02-10 05:15:39	2018-02-10 05:15:39
783	2168	2018-02-10 05:15:39	2018-02-10 05:15:39
783	2169	2018-02-10 05:15:39	2018-02-10 05:15:39
784	2170	2018-02-10 05:15:39	2018-02-10 05:15:39
784	2171	2018-02-10 05:15:39	2018-02-10 05:15:39
784	2172	2018-02-10 05:15:39	2018-02-10 05:15:39
785	2173	2018-02-10 05:15:39	2018-02-10 05:15:39
785	2174	2018-02-10 05:15:39	2018-02-10 05:15:39
785	2175	2018-02-10 05:15:39	2018-02-10 05:15:39
785	2176	2018-02-10 05:15:39	2018-02-10 05:15:39
785	2177	2018-02-10 05:15:39	2018-02-10 05:15:39
785	2178	2018-02-10 05:15:39	2018-02-10 05:15:39
786	2179	2018-02-10 05:15:39	2018-02-10 05:15:39
786	2180	2018-02-10 05:15:39	2018-02-10 05:15:39
786	2181	2018-02-10 05:15:39	2018-02-10 05:15:39
786	2182	2018-02-10 05:15:39	2018-02-10 05:15:39
786	2183	2018-02-10 05:15:39	2018-02-10 05:15:39
787	2184	2018-02-10 05:15:39	2018-02-10 05:15:39
787	2185	2018-02-10 05:15:39	2018-02-10 05:15:39
787	2186	2018-02-10 05:15:39	2018-02-10 05:15:39
787	2187	2018-02-10 05:15:39	2018-02-10 05:15:39
787	2188	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2189	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2190	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2191	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2192	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2193	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2194	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2195	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2196	2018-02-10 05:15:39	2018-02-10 05:15:39
788	2197	2018-02-10 05:15:39	2018-02-10 05:15:39
790	2198	2018-02-10 05:15:39	2018-02-10 05:15:39
790	2199	2018-02-10 05:15:39	2018-02-10 05:15:39
790	2200	2018-02-10 05:15:39	2018-02-10 05:15:39
790	2201	2018-02-10 05:15:39	2018-02-10 05:15:39
790	2202	2018-02-10 05:15:39	2018-02-10 05:15:39
790	2203	2018-02-10 05:15:39	2018-02-10 05:15:39
792	2204	2018-02-10 05:15:39	2018-02-10 05:15:39
792	2205	2018-02-10 05:15:39	2018-02-10 05:15:39
792	2206	2018-02-10 05:15:39	2018-02-10 05:15:39
793	2207	2018-02-10 05:15:39	2018-02-10 05:15:39
793	2208	2018-02-10 05:15:39	2018-02-10 05:15:39
793	2209	2018-02-10 05:15:39	2018-02-10 05:15:39
793	2210	2018-02-10 05:15:39	2018-02-10 05:15:39
793	2211	2018-02-10 05:15:39	2018-02-10 05:15:39
794	2212	2018-02-10 05:15:39	2018-02-10 05:15:39
794	2213	2018-02-10 05:15:39	2018-02-10 05:15:39
794	2214	2018-02-10 05:15:39	2018-02-10 05:15:39
794	2215	2018-02-10 05:15:39	2018-02-10 05:15:39
794	2216	2018-02-10 05:15:39	2018-02-10 05:15:39
795	2217	2018-02-10 05:15:39	2018-02-10 05:15:39
795	2218	2018-02-10 05:15:39	2018-02-10 05:15:39
795	2219	2018-02-10 05:15:39	2018-02-10 05:15:39
795	2220	2018-02-10 05:15:39	2018-02-10 05:15:39
796	2221	2018-02-10 05:15:39	2018-02-10 05:15:39
796	2222	2018-02-10 05:15:39	2018-02-10 05:15:39
796	2223	2018-02-10 05:15:39	2018-02-10 05:15:39
801	2224	2018-02-10 05:15:39	2018-02-10 05:15:39
801	2225	2018-02-10 05:15:39	2018-02-10 05:15:39
801	2226	2018-02-10 05:15:39	2018-02-10 05:15:39
801	2227	2018-02-10 05:15:39	2018-02-10 05:15:39
801	2228	2018-02-10 05:15:39	2018-02-10 05:15:39
801	2229	2018-02-10 05:15:39	2018-02-10 05:15:39
801	2230	2018-02-10 05:15:39	2018-02-10 05:15:39
802	2231	2018-02-10 05:15:39	2018-02-10 05:15:39
802	2232	2018-02-10 05:15:39	2018-02-10 05:15:39
802	2233	2018-02-10 05:15:39	2018-02-10 05:15:39
802	2234	2018-02-10 05:15:39	2018-02-10 05:15:39
802	2235	2018-02-10 05:15:39	2018-02-10 05:15:39
803	2236	2018-02-10 05:15:39	2018-02-10 05:15:39
803	2237	2018-02-10 05:15:39	2018-02-10 05:15:39
803	2238	2018-02-10 05:15:39	2018-02-10 05:15:39
803	2239	2018-02-10 05:15:39	2018-02-10 05:15:39
806	2240	2018-02-10 05:15:39	2018-02-10 05:15:39
806	2241	2018-02-10 05:15:39	2018-02-10 05:15:39
806	2242	2018-02-10 05:15:39	2018-02-10 05:15:39
806	2243	2018-02-10 05:15:39	2018-02-10 05:15:39
806	2244	2018-02-10 05:15:39	2018-02-10 05:15:39
806	2245	2018-02-10 05:15:39	2018-02-10 05:15:39
806	2246	2018-02-10 05:15:39	2018-02-10 05:15:39
808	2247	2018-02-10 05:15:39	2018-02-10 05:15:39
808	2248	2018-02-10 05:15:39	2018-02-10 05:15:39
808	2249	2018-02-10 05:15:39	2018-02-10 05:15:39
808	2250	2018-02-10 05:15:39	2018-02-10 05:15:39
808	2251	2018-02-10 05:15:39	2018-02-10 05:15:39
808	2252	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2253	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2254	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2255	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2256	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2257	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2258	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2259	2018-02-10 05:15:39	2018-02-10 05:15:39
809	2260	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2261	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2262	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2263	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2264	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2265	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2266	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2267	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2268	2018-02-10 05:15:39	2018-02-10 05:15:39
810	2269	2018-02-10 05:15:39	2018-02-10 05:15:39
812	2270	2018-02-10 05:15:39	2018-02-10 05:15:39
812	2271	2018-02-10 05:15:39	2018-02-10 05:15:39
812	2272	2018-02-10 05:15:39	2018-02-10 05:15:39
812	2273	2018-02-10 05:15:39	2018-02-10 05:15:39
813	2274	2018-02-10 05:15:39	2018-02-10 05:15:39
813	2275	2018-02-10 05:15:39	2018-02-10 05:15:39
813	2276	2018-02-10 05:15:39	2018-02-10 05:15:39
813	2277	2018-02-10 05:15:39	2018-02-10 05:15:39
813	2278	2018-02-10 05:15:39	2018-02-10 05:15:39
814	2279	2018-02-10 05:15:39	2018-02-10 05:15:39
814	2280	2018-02-10 05:15:39	2018-02-10 05:15:39
816	2281	2018-02-10 05:15:39	2018-02-10 05:15:39
816	2282	2018-02-10 05:15:39	2018-02-10 05:15:39
816	2283	2018-02-10 05:15:39	2018-02-10 05:15:39
816	2284	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2285	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2286	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2287	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2288	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2289	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2290	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2291	2018-02-10 05:15:39	2018-02-10 05:15:39
817	2292	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2293	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2294	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2295	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2296	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2297	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2298	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2299	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2300	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2301	2018-02-10 05:15:39	2018-02-10 05:15:39
818	2302	2018-02-10 05:15:39	2018-02-10 05:15:39
819	2303	2018-02-10 05:15:39	2018-02-10 05:15:39
819	2304	2018-02-10 05:15:39	2018-02-10 05:15:39
819	2305	2018-02-10 05:15:39	2018-02-10 05:15:39
819	2306	2018-02-10 05:15:39	2018-02-10 05:15:39
819	2307	2018-02-10 05:15:39	2018-02-10 05:15:39
820	2308	2018-02-10 05:15:39	2018-02-10 05:15:39
820	2309	2018-02-10 05:15:39	2018-02-10 05:15:39
820	2310	2018-02-10 05:15:39	2018-02-10 05:15:39
820	2311	2018-02-10 05:15:39	2018-02-10 05:15:39
820	2312	2018-02-10 05:15:39	2018-02-10 05:15:39
820	2313	2018-02-10 05:15:39	2018-02-10 05:15:39
821	2314	2018-02-10 05:15:39	2018-02-10 05:15:39
821	2315	2018-02-10 05:15:39	2018-02-10 05:15:39
821	2316	2018-02-10 05:15:39	2018-02-10 05:15:39
821	2317	2018-02-10 05:15:39	2018-02-10 05:15:39
821	2318	2018-02-10 05:15:39	2018-02-10 05:15:39
821	2319	2018-02-10 05:15:39	2018-02-10 05:15:39
822	2320	2018-02-10 05:15:39	2018-02-10 05:15:39
822	2321	2018-02-10 05:15:39	2018-02-10 05:15:39
822	2322	2018-02-10 05:15:39	2018-02-10 05:15:39
822	2323	2018-02-10 05:15:39	2018-02-10 05:15:39
822	2324	2018-02-10 05:15:39	2018-02-10 05:15:39
822	2325	2018-02-10 05:15:39	2018-02-10 05:15:39
822	2326	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2327	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2328	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2329	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2330	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2331	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2332	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2333	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2334	2018-02-10 05:15:39	2018-02-10 05:15:39
823	2335	2018-02-10 05:15:39	2018-02-10 05:15:39
824	2336	2018-02-10 05:15:39	2018-02-10 05:15:39
824	2337	2018-02-10 05:15:39	2018-02-10 05:15:39
824	2338	2018-02-10 05:15:39	2018-02-10 05:15:39
824	2339	2018-02-10 05:15:39	2018-02-10 05:15:39
824	2340	2018-02-10 05:15:39	2018-02-10 05:15:39
824	2341	2018-02-10 05:15:39	2018-02-10 05:15:39
824	2342	2018-02-10 05:15:39	2018-02-10 05:15:39
825	2343	2018-02-10 05:15:39	2018-02-10 05:15:39
825	2344	2018-02-10 05:15:39	2018-02-10 05:15:39
825	2345	2018-02-10 05:15:39	2018-02-10 05:15:39
825	2346	2018-02-10 05:15:39	2018-02-10 05:15:39
826	2347	2018-02-10 05:15:39	2018-02-10 05:15:39
826	2348	2018-02-10 05:15:39	2018-02-10 05:15:39
826	2349	2018-02-10 05:15:39	2018-02-10 05:15:39
826	2350	2018-02-10 05:15:39	2018-02-10 05:15:39
826	2351	2018-02-10 05:15:39	2018-02-10 05:15:39
826	2352	2018-02-10 05:15:39	2018-02-10 05:15:39
826	2353	2018-02-10 05:15:39	2018-02-10 05:15:39
827	2354	2018-02-10 05:15:39	2018-02-10 05:15:39
827	2355	2018-02-10 05:15:39	2018-02-10 05:15:39
827	2356	2018-02-10 05:15:39	2018-02-10 05:15:39
827	2357	2018-02-10 05:15:39	2018-02-10 05:15:39
827	2358	2018-02-10 05:15:39	2018-02-10 05:15:39
827	2359	2018-02-10 05:15:39	2018-02-10 05:15:39
827	2360	2018-02-10 05:15:39	2018-02-10 05:15:39
828	2361	2018-02-10 05:15:39	2018-02-10 05:15:39
828	2362	2018-02-10 05:15:39	2018-02-10 05:15:39
828	2363	2018-02-10 05:15:39	2018-02-10 05:15:39
828	2364	2018-02-10 05:15:39	2018-02-10 05:15:39
828	2365	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2366	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2367	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2368	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2369	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2370	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2371	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2372	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2373	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2374	2018-02-10 05:15:39	2018-02-10 05:15:39
829	2375	2018-02-10 05:15:39	2018-02-10 05:15:39
830	2376	2018-02-10 05:15:39	2018-02-10 05:15:39
830	2377	2018-02-10 05:15:39	2018-02-10 05:15:39
830	2378	2018-02-10 05:15:39	2018-02-10 05:15:39
830	2379	2018-02-10 05:15:39	2018-02-10 05:15:39
830	2380	2018-02-10 05:15:39	2018-02-10 05:15:39
831	2381	2018-02-10 05:15:39	2018-02-10 05:15:39
831	2382	2018-02-10 05:15:39	2018-02-10 05:15:39
831	2383	2018-02-10 05:15:39	2018-02-10 05:15:39
831	2384	2018-02-10 05:15:39	2018-02-10 05:15:39
831	2385	2018-02-10 05:15:39	2018-02-10 05:15:39
831	2386	2018-02-10 05:15:39	2018-02-10 05:15:39
831	2387	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2388	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2389	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2390	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2391	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2392	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2393	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2394	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2395	2018-02-10 05:15:39	2018-02-10 05:15:39
832	2396	2018-02-10 05:15:39	2018-02-10 05:15:39
833	2397	2018-02-10 05:15:39	2018-02-10 05:15:39
833	2398	2018-02-10 05:15:39	2018-02-10 05:15:39
833	2399	2018-02-10 05:15:39	2018-02-10 05:15:39
833	2400	2018-02-10 05:15:39	2018-02-10 05:15:39
834	2401	2018-02-10 05:15:39	2018-02-10 05:15:39
834	2402	2018-02-10 05:15:39	2018-02-10 05:15:39
835	2403	2018-02-10 05:15:39	2018-02-10 05:15:39
835	2404	2018-02-10 05:15:39	2018-02-10 05:15:39
835	2405	2018-02-10 05:15:39	2018-02-10 05:15:39
835	2406	2018-02-10 05:15:39	2018-02-10 05:15:39
835	2407	2018-02-10 05:15:39	2018-02-10 05:15:39
835	2408	2018-02-10 05:15:39	2018-02-10 05:15:39
836	2409	2018-02-10 05:15:39	2018-02-10 05:15:39
836	2410	2018-02-10 05:15:39	2018-02-10 05:15:39
836	2411	2018-02-10 05:15:39	2018-02-10 05:15:39
836	2412	2018-02-10 05:15:39	2018-02-10 05:15:39
837	2413	2018-02-10 05:15:39	2018-02-10 05:15:39
837	2414	2018-02-10 05:15:39	2018-02-10 05:15:39
837	2415	2018-02-10 05:15:39	2018-02-10 05:15:39
837	2416	2018-02-10 05:15:39	2018-02-10 05:15:39
837	2417	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2418	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2419	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2420	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2421	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2422	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2423	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2424	2018-02-10 05:15:39	2018-02-10 05:15:39
838	2425	2018-02-10 05:15:39	2018-02-10 05:15:39
840	2426	2018-02-10 05:15:39	2018-02-10 05:15:39
840	2427	2018-02-10 05:15:39	2018-02-10 05:15:39
840	2428	2018-02-10 05:15:39	2018-02-10 05:15:39
840	2429	2018-02-10 05:15:39	2018-02-10 05:15:39
840	2430	2018-02-10 05:15:39	2018-02-10 05:15:39
841	2431	2018-02-10 05:15:39	2018-02-10 05:15:39
841	2432	2018-02-10 05:15:39	2018-02-10 05:15:39
841	2433	2018-02-10 05:15:39	2018-02-10 05:15:39
841	2434	2018-02-10 05:15:39	2018-02-10 05:15:39
841	2435	2018-02-10 05:15:39	2018-02-10 05:15:39
841	2436	2018-02-10 05:15:39	2018-02-10 05:15:39
842	2437	2018-02-10 05:15:39	2018-02-10 05:15:39
842	2438	2018-02-10 05:15:39	2018-02-10 05:15:39
842	2439	2018-02-10 05:15:39	2018-02-10 05:15:39
842	2440	2018-02-10 05:15:39	2018-02-10 05:15:39
842	2441	2018-02-10 05:15:39	2018-02-10 05:15:39
842	2442	2018-02-10 05:15:39	2018-02-10 05:15:39
842	2443	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2444	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2445	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2446	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2447	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2448	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2449	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2450	2018-02-10 05:15:39	2018-02-10 05:15:39
843	2451	2018-02-10 05:15:39	2018-02-10 05:15:39
844	2452	2018-02-10 05:15:39	2018-02-10 05:15:39
844	2453	2018-02-10 05:15:39	2018-02-10 05:15:39
844	2454	2018-02-10 05:15:39	2018-02-10 05:15:39
844	2455	2018-02-10 05:15:39	2018-02-10 05:15:39
844	2456	2018-02-10 05:15:39	2018-02-10 05:15:39
844	2457	2018-02-10 05:15:39	2018-02-10 05:15:39
844	2458	2018-02-10 05:15:39	2018-02-10 05:15:39
845	2459	2018-02-10 05:15:39	2018-02-10 05:15:39
845	2460	2018-02-10 05:15:39	2018-02-10 05:15:39
845	2461	2018-02-10 05:15:39	2018-02-10 05:15:39
846	2462	2018-02-10 05:15:39	2018-02-10 05:15:39
846	2463	2018-02-10 05:15:39	2018-02-10 05:15:39
846	2464	2018-02-10 05:15:39	2018-02-10 05:15:39
846	2465	2018-02-10 05:15:39	2018-02-10 05:15:39
846	2466	2018-02-10 05:15:39	2018-02-10 05:15:39
846	2467	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2468	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2469	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2470	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2471	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2472	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2473	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2474	2018-02-10 05:15:39	2018-02-10 05:15:39
847	2475	2018-02-10 05:15:39	2018-02-10 05:15:39
848	2476	2018-02-10 05:15:39	2018-02-10 05:15:39
848	2477	2018-02-10 05:15:39	2018-02-10 05:15:39
848	2478	2018-02-10 05:15:39	2018-02-10 05:15:39
848	2479	2018-02-10 05:15:39	2018-02-10 05:15:39
848	2480	2018-02-10 05:15:39	2018-02-10 05:15:39
848	2481	2018-02-10 05:15:39	2018-02-10 05:15:39
849	2482	2018-02-10 05:15:39	2018-02-10 05:15:39
849	2483	2018-02-10 05:15:39	2018-02-10 05:15:39
849	2484	2018-02-10 05:15:39	2018-02-10 05:15:39
849	2485	2018-02-10 05:15:39	2018-02-10 05:15:39
849	2486	2018-02-10 05:15:39	2018-02-10 05:15:39
849	2487	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2488	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2489	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2490	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2491	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2492	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2493	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2494	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2495	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2496	2018-02-10 05:15:39	2018-02-10 05:15:39
851	2497	2018-02-10 05:15:39	2018-02-10 05:15:39
852	2498	2018-02-10 05:15:39	2018-02-10 05:15:39
852	2499	2018-02-10 05:15:39	2018-02-10 05:15:39
852	2500	2018-02-10 05:15:39	2018-02-10 05:15:39
852	2501	2018-02-10 05:15:39	2018-02-10 05:15:39
853	2502	2018-02-10 05:15:39	2018-02-10 05:15:39
853	2503	2018-02-10 05:15:39	2018-02-10 05:15:39
853	2504	2018-02-10 05:15:39	2018-02-10 05:15:39
853	2505	2018-02-10 05:15:39	2018-02-10 05:15:39
853	2506	2018-02-10 05:15:39	2018-02-10 05:15:39
854	2507	2018-02-10 05:15:39	2018-02-10 05:15:39
854	2508	2018-02-10 05:15:39	2018-02-10 05:15:39
854	2509	2018-02-10 05:15:39	2018-02-10 05:15:39
854	2510	2018-02-10 05:15:39	2018-02-10 05:15:39
855	2511	2018-02-10 05:15:39	2018-02-10 05:15:39
855	2512	2018-02-10 05:15:39	2018-02-10 05:15:39
855	2513	2018-02-10 05:15:39	2018-02-10 05:15:39
855	2514	2018-02-10 05:15:39	2018-02-10 05:15:39
855	2515	2018-02-10 05:15:39	2018-02-10 05:15:39
857	2516	2018-02-10 05:15:39	2018-02-10 05:15:39
857	2517	2018-02-10 05:15:39	2018-02-10 05:15:39
857	2518	2018-02-10 05:15:39	2018-02-10 05:15:39
857	2519	2018-02-10 05:15:39	2018-02-10 05:15:39
858	2520	2018-02-10 05:15:39	2018-02-10 05:15:39
858	2521	2018-02-10 05:15:39	2018-02-10 05:15:39
859	2522	2018-02-10 05:15:39	2018-02-10 05:15:39
859	2523	2018-02-10 05:15:39	2018-02-10 05:15:39
859	2524	2018-02-10 05:15:39	2018-02-10 05:15:39
859	2525	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2526	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2527	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2528	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2529	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2530	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2531	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2532	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2533	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2534	2018-02-10 05:15:39	2018-02-10 05:15:39
860	2535	2018-02-10 05:15:39	2018-02-10 05:15:39
861	2536	2018-02-10 05:15:39	2018-02-10 05:15:39
861	2537	2018-02-10 05:15:39	2018-02-10 05:15:39
861	2538	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2539	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2540	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2541	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2542	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2543	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2544	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2545	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2546	2018-02-10 05:15:39	2018-02-10 05:15:39
862	2547	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2548	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2549	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2550	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2551	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2552	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2553	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2554	2018-02-10 05:15:39	2018-02-10 05:15:39
863	2555	2018-02-10 05:15:39	2018-02-10 05:15:39
864	2556	2018-02-10 05:15:39	2018-02-10 05:15:39
864	2557	2018-02-10 05:15:39	2018-02-10 05:15:39
864	2558	2018-02-10 05:15:39	2018-02-10 05:15:39
864	2559	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2560	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2561	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2562	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2563	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2564	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2565	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2566	2018-02-10 05:15:39	2018-02-10 05:15:39
865	2567	2018-02-10 05:15:39	2018-02-10 05:15:39
866	2568	2018-02-10 05:15:39	2018-02-10 05:15:39
866	2569	2018-02-10 05:15:39	2018-02-10 05:15:39
866	2570	2018-02-10 05:15:39	2018-02-10 05:15:39
866	2571	2018-02-10 05:15:39	2018-02-10 05:15:39
866	2572	2018-02-10 05:15:39	2018-02-10 05:15:39
866	2573	2018-02-10 05:15:39	2018-02-10 05:15:39
866	2574	2018-02-10 05:15:39	2018-02-10 05:15:39
867	2575	2018-02-10 05:15:39	2018-02-10 05:15:39
867	2576	2018-02-10 05:15:39	2018-02-10 05:15:39
867	2577	2018-02-10 05:15:39	2018-02-10 05:15:39
867	2578	2018-02-10 05:15:39	2018-02-10 05:15:39
867	2579	2018-02-10 05:15:39	2018-02-10 05:15:39
868	2580	2018-02-10 05:15:39	2018-02-10 05:15:39
868	2581	2018-02-10 05:15:39	2018-02-10 05:15:39
868	2582	2018-02-10 05:15:39	2018-02-10 05:15:39
868	2583	2018-02-10 05:15:39	2018-02-10 05:15:39
869	2584	2018-02-10 05:15:39	2018-02-10 05:15:39
869	2585	2018-02-10 05:15:39	2018-02-10 05:15:39
869	2586	2018-02-10 05:15:39	2018-02-10 05:15:39
869	2587	2018-02-10 05:15:39	2018-02-10 05:15:39
869	2588	2018-02-10 05:15:39	2018-02-10 05:15:39
869	2589	2018-02-10 05:15:39	2018-02-10 05:15:39
869	2590	2018-02-10 05:15:39	2018-02-10 05:15:39
870	2591	2018-02-10 05:15:39	2018-02-10 05:15:39
870	2592	2018-02-10 05:15:39	2018-02-10 05:15:39
870	2593	2018-02-10 05:15:39	2018-02-10 05:15:39
870	2594	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2595	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2596	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2597	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2598	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2599	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2600	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2601	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2602	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2603	2018-02-10 05:15:39	2018-02-10 05:15:39
871	2604	2018-02-10 05:15:39	2018-02-10 05:15:39
872	2605	2018-02-10 05:15:39	2018-02-10 05:15:39
